# Menlo Systems GmbH ScanControl
# Program Version 1.14.3
# Start: -733.80000000 ps, Average over 3000 waveforms. Timestamp: 2025-11-05T15:49:28
# Window type: Tukey, parameters: alpha = 0.1, thickness 0.5 mm
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Time [ps]	THz Signal [a.u.]
-723.27517007	0.01401235
-723.24217687	0.01669041
-723.20918367	0.01977574
-723.17619048	0.02328645
-723.14319728	0.02715738
-723.11020408	0.03156996
-723.07721088	0.03641140
-723.04421769	0.04175673
-723.01122449	0.04754077
-722.97823129	0.05384214
-722.94523810	0.06063177
-722.91224490	0.06779972
-722.87925170	0.07547607
-722.84625850	0.08367148
-722.81326531	0.09231692
-722.78027211	0.10148640
-722.74727891	0.11123859
-722.71428571	0.12155986
-722.68129252	0.13268521
-722.64829932	0.14462656
-722.61530612	0.15752412
-722.58231293	0.17139539
-722.54931973	0.18657167
-722.51632653	0.20277104
-722.48333333	0.22025147
-722.45034014	0.23903887
-722.41734694	0.25890835
-722.38435374	0.27970379
-722.35136054	0.30128779
-722.31836735	0.32304213
-722.28537415	0.34473089
-722.25238095	0.36550743
-722.21938776	0.38498085
-722.18639456	0.40209693
-722.15340136	0.41625269
-722.12040816	0.42646129
-722.08741497	0.43188683
-722.05442177	0.43166350
-722.02142857	0.42533426
-721.98843537	0.41213253
-721.95544218	0.39174386
-721.92244898	0.36390181
-721.88945578	0.32856193
-721.85646259	0.28584029
-721.82346939	0.23570451
-721.79047619	0.17853804
-721.75748299	0.11427498
-721.72448980	0.04302582
-721.69149660	-0.03526824
-721.65850340	-0.12084612
-721.62551020	-0.21393563
-721.59251701	-0.31460350
-721.55952381	-0.42319460
-721.52653061	-0.53928106
-721.49353741	-0.66211071
-721.46054422	-0.79024277
-721.42755102	-0.92144749
-721.39455782	-1.05232170
-721.36156463	-1.17899962
-721.32857143	-1.29675178
-721.29557823	-1.40034737
-721.26258503	-1.48486325
-721.22959184	-1.54551956
-721.19659864	-1.57866018
-721.16360544	-1.58160331
-721.13061224	-1.55298046
-721.09761905	-1.49283353
-721.06462585	-1.40246648
-721.03163265	-1.28409027
