0.00000000	-43.64941149
0.01480668	-42.22213998
0.02961336	-40.44315250
0.04442005	-42.33048051
0.05922673	-36.84513451
0.07403341	-34.41004759
0.08884009	-32.41904104
0.10364678	-28.59072889
0.11845346	-24.55916119
0.13326014	-21.79579774
0.14806682	-19.21065965
0.16287350	-16.00127444
0.17768019	-13.65550416
0.19248687	-12.21675559
0.20729355	-10.56980446
0.22210023	-8.91581441
0.23690691	-7.50792319
0.25171360	-6.24203531
0.26652028	-5.22052390
0.28132696	-4.29956933
0.29613364	-3.72621673
0.31094033	-3.35742811
0.32574701	-2.81855126
0.34055369	-2.58745154
0.35536037	-2.14011218
0.37016705	-1.41387519
0.38497374	-1.29090701
0.39978042	-1.11213586
0.41458710	-1.08199866
0.42939378	-1.55481330
0.44420046	-1.27539198
0.45900715	-1.14758313
0.47381383	-1.06007844
0.48862051	-0.39905398
0.50342719	-0.60775849
0.51823388	-0.31095677
0.53304056	-0.19986655
0.54784724	-3.54462557
0.56265392	-4.86390543
0.57746060	-0.86652473
0.59226729	-0.25827317
0.60707397	-0.43891819
0.62188065	0.00000000
0.63668733	-0.01556464
0.65149401	-0.13572127
0.66630070	-0.36205059
0.68110738	-0.69186775
0.69591406	-1.05024071
0.71072074	-1.06743015
0.72552743	-0.86442479
0.74033411	-2.55097421
0.75514079	-4.61176314
0.76994747	-2.43077063
0.78475415	-1.98547769
0.79956084	-3.14681627
0.81436752	-3.04527253
0.82917420	-3.28983446
0.84398088	-3.75828999
0.85878756	-3.61868477
0.87359425	-4.08383886
0.88840093	-4.35134488
0.90320761	-4.57926082
0.91801429	-5.23342525
0.93282098	-5.38296194
0.94762766	-5.61808683
0.96243434	-6.16035638
0.97724102	-7.35988909
0.99204770	-8.65922576
1.00685439	-7.09702237
1.02166107	-6.49317407
1.03646775	-7.78394036
1.05127443	-7.60202911
1.06608111	-7.55714915
1.08088780	-10.93840609
1.09569448	-22.70226401
1.11050116	-17.19275991
1.12530784	-10.77432941
1.14011453	-10.55951127
1.15492121	-18.30372832
1.16972789	-17.26514588
1.18453457	-11.29625565
1.19934125	-12.99627585
1.21414794	-17.44497451
1.22895462	-14.90374443
1.24376130	-12.37344319
1.25856798	-10.87634047
1.27337466	-11.03702912
1.28818135	-11.38809817
1.30298803	-11.21126094
1.31779471	-12.30554551
1.33260139	-12.29152328
1.34740808	-11.82785479
1.36221476	-12.64968856
1.37702144	-11.76912363
1.39182812	-12.85599080
1.40663480	-24.02608816
1.42144149	-17.28074159
1.43624817	-12.85234144
1.45105485	-13.59522751
1.46586153	-14.00028715
1.48066821	-13.60140118
1.49547490	-13.98294973
1.51028158	-14.04230412
1.52508826	-13.98230034
1.53989494	-14.62376813
1.55470163	-15.34073175
1.56950831	-15.03839909
1.58431499	-16.71054282
1.59912167	-23.01719011
1.61392835	-18.94186391
1.62873504	-16.99404340
1.64354172	-20.99606224
1.65834840	-32.92714500
1.67315508	-48.59257286
1.68796176	-30.13204723
1.70276845	-26.70143075
1.71757513	-29.14649858
1.73238181	-24.20070751
1.74718849	-22.37338313
1.76199518	-22.83633984
1.77680186	-23.09595757
1.79160854	-27.62084240
1.80641522	-26.54952302
1.82122190	-21.89503796
1.83602859	-22.12908604
1.85083527	-25.40887042
1.86564195	-38.91306886
1.88044863	-27.62806893
1.89525531	-23.65446580
1.91006200	-28.69929738
1.92486868	-33.50006299
1.93967536	-25.00228918
1.95448204	-25.56733791
1.96928873	-26.37484304
1.98409541	-25.94288548
1.99890209	-26.93962412
2.01370877	-26.98540661
2.02851545	-29.90879372
2.04332214	-33.72056460
2.05812882	-29.87580866
2.07293550	-31.66353471
2.08774218	-31.39103074
2.10254886	-28.75814557
2.11735555	-29.35699565
2.13216223	-30.50939713
2.14696891	-33.39054531
2.16177559	-45.81004369
2.17658228	-41.09283368
2.19138896	-41.62655770
2.20619564	-67.16123928
2.22100232	-47.44180628
2.23580900	-43.29686587
2.25061569	-41.18467253
2.26542237	-46.79982411
2.28022905	-37.94153776
2.29503573	-34.38013317
2.30984241	-36.15234233
2.32464910	-39.87119134
