-733.80000000	0.00000000
-733.76700680	0.00000042
-733.73401361	0.00000111
-733.70102041	0.00000220
-733.66802721	0.00000256
-733.63503401	0.00000115
-733.60204082	-0.00000019
-733.56904762	-0.00000098
-733.53605442	-0.00000257
-733.50306122	-0.00000578
-733.47006803	-0.00000367
-733.43707483	-0.00001143
-733.40408163	-0.00000560
-733.37108844	-0.00001197
-733.33809524	-0.00001059
-733.30510204	-0.00001083
-733.27210884	-0.00002182
-733.23911565	-0.00002798
-733.20612245	-0.00003146
-733.17312925	-0.00004442
-733.14013605	-0.00004944
-733.10714286	-0.00006079
-733.07414966	-0.00007940
-733.04115646	-0.00007734
-733.00816327	-0.00006046
-732.97517007	-0.00003749
-732.94217687	-0.00002732
-732.90918367	-0.00000392
-732.87619048	0.00003382
-732.84319728	0.00009079
-732.81020408	0.00013971
-732.77721088	0.00018473
-732.74421769	0.00019813
-732.71122449	0.00020810
-732.67823129	0.00023674
-732.64523810	0.00019133
-732.61224490	0.00014291
-732.57925170	0.00013030
-732.54625850	0.00003715
-732.51326531	-0.00004194
-732.48027211	-0.00006235
-732.44727891	-0.00013559
-732.41428571	-0.00014724
-732.38129252	-0.00016110
-732.34829932	-0.00016769
-732.31530612	-0.00010508
-732.28231293	-0.00001381
-732.24931973	0.00002325
-732.21632653	0.00013885
-732.18333333	0.00024711
-732.15034014	0.00029274
-732.11734694	0.00034237
-732.08435374	0.00036957
-732.05136054	0.00036572
-732.01836735	0.00034014
-731.98537415	0.00033709
-731.95238095	0.00028113
-731.91938776	0.00022401
-731.88639456	0.00023924
-731.85340136	0.00021725
-731.82040816	0.00013359
-731.78741497	0.00013061
-731.75442177	0.00009437
-731.72142857	0.00013981
-731.68843537	0.00014418
-731.65544218	0.00016312
-731.62244898	0.00021409
-731.58945578	0.00025644
-731.55646259	0.00034543
-731.52346939	0.00039914
-731.49047619	0.00042767
-731.45748299	0.00052716
-731.42448980	0.00062169
-731.39149660	0.00071524
-731.35850340	0.00074266
-731.32551020	0.00090839
-731.29251701	0.00093076
-731.25952381	0.00101424
-731.22653061	0.00110781
-731.19353741	0.00123923
-731.16054422	0.00128308
-731.12755102	0.00144902
-731.09455782	0.00153145
