# Menlo Systems GmbH ScanControl
# Program Version 1.14.3
# Start: -733.80000000 ps, Average over 3000 waveforms. Timestamp: 2025-11-05T16:03:36
# Window type: Tukey, parameters: alpha = 0.1, thickness 0.2 mm
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Time [ps]	THz Signal [a.u.]
-715.12585034	-0.08293547
-715.09285714	-0.08200198
-715.05986395	-0.08001732
-715.02687075	-0.07710251
-714.99387755	-0.07329966
-714.96088435	-0.06857719
-714.92789116	-0.06305708
-714.89489796	-0.05668135
-714.86190476	-0.04960176
-714.82891156	-0.04188643
-714.79591837	-0.03369437
-714.76292517	-0.02497340
-714.72993197	-0.01610274
-714.69693878	-0.00702786
-714.66394558	0.00211963
-714.63095238	0.01104565
-714.59795918	0.01980451
-714.56496599	0.02815079
-714.53197279	0.03598013
-714.49897959	0.04321871
-714.46598639	0.04967983
-714.43299320	0.05525882
-714.40000000	0.06004691
-714.36700680	0.06366475
-714.33401361	0.06634519
-714.30102041	0.06785493
-714.26802721	0.06819674
-714.23503401	0.06748056
-714.20204082	0.06566166
-714.16904762	0.06256397
-714.13605442	0.05858186
-714.10306122	0.05348982
-714.07006803	0.04757622
-714.03707483	0.04083358
-714.00408163	0.03339358
-713.97108844	0.02549153
-713.93809524	0.01710096
-713.90510204	0.00853727
-713.87210884	-0.00010096
-713.83911565	-0.00869946
-713.80612245	-0.01695450
-713.77312925	-0.02484774
-713.74013605	-0.03219867
-713.70714286	-0.03886353
-713.67414966	-0.04470026
-713.64115646	-0.04967787
-713.60816327	-0.05356917
-713.57517007	-0.05647264
-713.54217687	-0.05834158
-713.50918367	-0.05912736
-713.47619048	-0.05877754
-713.44319728	-0.05748138
-713.41020408	-0.05519390
-713.37721088	-0.05196507
-713.34421769	-0.04791916
-713.31122449	-0.04312028
-713.27823129	-0.03761190
-713.24523810	-0.03165705
-713.21224490	-0.02516117
-713.17925170	-0.01843782
-713.14625850	-0.01136069
-713.11326531	-0.00419971
-713.08027211	0.00308236
-713.04727891	0.01030231
-713.01428571	0.01747620
-712.98129252	0.02449220
-712.94829932	0.03123310
-712.91530612	0.03781418
-712.88231293	0.04400063
-712.84931973	0.04981936
-712.81632653	0.05524964
-712.78333333	0.06015397
-712.75034014	0.06456197
-712.71734694	0.06848360
-712.68435374	0.07169512
-712.65136054	0.07437888
-712.61836735	0.07633651
-712.58537415	0.07759197
-712.55238095	0.07818443
-712.51938776	0.07782349
-712.48639456	0.07684227
-712.45340136	0.07494352
-712.42040816	0.07227086
-712.38741497	0.06879043
-712.35442177	0.06457265
-712.32142857	0.05952587
-712.28843537	0.05375795
-712.25544218	0.04742977
-712.22244898	0.04037282
-712.18945578	0.03276515
-712.15646259	0.02476102
-712.12346939	0.01624739
-712.09047619	0.00763958
-712.05748299	-0.00137061
-712.02448980	-0.01040455
-711.99149660	-0.01943340
-711.95850340	-0.02837243
-711.92551020	-0.03730279
-711.89251701	-0.04580415
-711.85952381	-0.05404267
-711.82653061	-0.06190046
-711.79353741	-0.06919825
-711.76054422	-0.07604291
-711.72755102	-0.08223275
-711.69455782	-0.08789015
-711.66156463	-0.09279543
-711.62857143	-0.09704858
-711.59557823	-0.10065301
-711.56258503	-0.10343665
-711.52959184	-0.10561898
-711.49659864	-0.10712541
-711.46360544	-0.10782303
-711.43061224	-0.10793666
-711.39761905	-0.10749570
-711.36462585	-0.10630666
-711.33163265	-0.10455041
-711.29863946	-0.10226111
-711.26564626	-0.09924574
-711.23265306	-0.09578941
-711.19965986	-0.09177504
-711.16666667	-0.08707815
-711.13367347	-0.08187391
-711.10068027	-0.07609787
-711.06768707	-0.06983595
-711.03469388	-0.06298655
-711.00170068	-0.05556814
-710.96870748	-0.04766328
-710.93571429	-0.03924960
-710.90272109	-0.03036842
-710.86972789	-0.02103962
-710.83673469	-0.01148063
-710.80374150	-0.00163579
-710.77074830	0.00831521
-710.73775510	0.01843859
-710.70476190	0.02827311
-710.67176871	0.03799845
-710.63877551	0.04733885
-710.60578231	0.05614013
-710.57278912	0.06429801
-710.53979592	0.07166543
-710.50680272	0.07812398
-710.47380952	0.08360183
-710.44081633	0.08803572
-710.40782313	0.09114935
-710.37482993	0.09309722
-710.34183673	0.09391218
-710.30884354	0.09346924
-710.27585034	0.09185217
-710.24285714	0.08914931
-710.20986395	0.08544507
-710.17687075	0.08075613
-710.14387755	0.07525466
-710.11088435	0.06916286
-710.07789116	0.06245972
-710.04489796	0.05541748
-710.01190476	0.04818795
-709.97891156	0.04079206
-709.94591837	0.03349212
-709.91292517	0.02634894
-709.87993197	0.01949460
-709.84693878	0.01309267
-709.81394558	0.00716424
-709.78095238	0.00179012
-709.74795918	-0.00295258
-709.71496599	-0.00699541
-709.68197279	-0.01043942
-709.64897959	-0.01304798
-709.61598639	-0.01507709
-709.58299320	-0.01630934
-709.55000000	-0.01696289
-709.51700680	-0.01699092
-709.48401361	-0.01637200
-709.45102041	-0.01529709
-709.41802721	-0.01377261
-709.38503401	-0.01185675
-709.35204082	-0.00956400
-709.31904762	-0.00698014
-709.28605442	-0.00424539
-709.25306122	-0.00131466
-709.22006803	0.00163277
-709.18707483	0.00468694
