# Menlo Systems GmbH ScanControl
# Program Version 1.14.3
# Start: -740.00000000 ps, Average over 3000 waveforms. Timestamp: 2026-03-04T13:37:41
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Time [ps]	THz Signal [a.u.]
-732.50825083	0.00037218
-732.47524752	0.00040525
-732.44224422	0.00043132
-732.40924092	0.00039322
-732.37623762	0.00048653
-732.34323432	0.00049428
-732.31023102	0.00049669
-732.27722772	0.00049507
-732.24422442	0.00052749
-732.21122112	0.00053485
-732.17821782	0.00059617
-732.14521452	0.00050313
-732.11221122	0.00055972
-732.07920792	0.00056098
-732.04620462	0.00057273
-732.01320132	0.00058486
-731.98019802	0.00060565
-731.94719472	0.00054090
-731.91419142	0.00060378
-731.88118812	0.00060773
-731.84818482	0.00056214
-731.81518152	0.00058494
-731.78217822	0.00056672
-731.74917492	0.00049844
-731.71617162	0.00051214
-731.68316832	0.00055172
-731.65016502	0.00042531
-731.61716172	0.00043118
-731.58415842	0.00043546
-731.55115512	0.00033072
-731.51815182	0.00029506
-731.48514851	0.00023737
-731.45214521	0.00022576
-731.41914191	0.00015755
-731.38613861	0.00011385
-731.35313531	-0.00002626
-731.32013201	-0.00000626
-731.28712871	-0.00006476
-731.25412541	-0.00008587
-731.22112211	-0.00012073
-731.18811881	-0.00012544
-731.15511551	-0.00013976
-731.12211221	-0.00006967
-731.08910891	-0.00006430
-731.05610561	-0.00004718
-731.02310231	0.00001187
-730.99009901	0.00011144
-730.95709571	0.00017824
-730.92409241	0.00026284
-730.89108911	0.00041594
-730.85808581	0.00052784
-730.82508251	0.00054854
-730.79207921	0.00071290
-730.75907591	0.00084759
-730.72607261	0.00096541
-730.69306931	0.00100728
-730.66006601	0.00115469
-730.62706271	0.00118632
-730.59405941	0.00123983
-730.56105611	0.00133065
-730.52805281	0.00131381
-730.49504950	0.00121877
-730.46204620	0.00116136
-730.42904290	0.00105682
-730.39603960	0.00086863
-730.36303630	0.00067128
-730.33003300	0.00042646
-730.29702970	0.00016817
-730.26402640	-0.00016311
-730.23102310	-0.00041219
-730.19801980	-0.00071437
-730.16501650	-0.00093685
-730.13201320	-0.00122219
-730.09900990	-0.00135864
-730.06600660	-0.00152448
-730.03300330	-0.00161096
-730.00000000	-0.00166434
-729.96699670	-0.00173406
-729.93399340	-0.00160485
-729.90099010	-0.00159920
-729.86798680	-0.00138711
-729.83498350	-0.00127178
-729.80198020	-0.00109374
-729.76897690	-0.00089849
-729.73597360	-0.00061972
-729.70297030	-0.00047590
-729.66996700	-0.00014922
-729.63696370	0.00001080
-729.60396040	0.00030985
-729.57095710	0.00044732
-729.53795380	0.00066493
-729.50495050	0.00081680
-729.47194719	0.00101397
-729.43894389	0.00107286
-729.40594059	0.00120790
-729.37293729	0.00127620
-729.33993399	0.00128271
-729.30693069	0.00134408
-729.27392739	0.00136406
-729.24092409	0.00124566
-729.20792079	0.00134123
-729.17491749	0.00123117
-729.14191419	0.00122190
-729.10891089	0.00110174
-729.07590759	0.00100839
-729.04290429	0.00098622
-729.00990099	0.00082560
-728.97689769	0.00074795
-728.94389439	0.00063478
-728.91089109	0.00050537
-728.87788779	0.00033930
-728.84488449	0.00033902
-728.81188119	0.00014581
-728.77887789	0.00000624
-728.74587459	-0.00009216
-728.71287129	-0.00021288
-728.67986799	-0.00038797
-728.64686469	-0.00045536
-728.61386139	-0.00061523
-728.58085809	-0.00071012
-728.54785479	-0.00086298
-728.51485149	-0.00094429
-728.48184818	-0.00112574
