# Menlo Systems GmbH ScanControl
# Program Version 1.14.3
# Start: -740.00000000 ps, Average over 3000 waveforms. Timestamp: 2026-03-04T14:20:26
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Time [ps]	THz Signal [a.u.]
-733.39933993	0.00046539
-733.36633663	0.00042468
-733.33333333	0.00047686
-733.30033003	0.00054144
-733.26732673	0.00046995
-733.23432343	0.00047223
-733.20132013	0.00051032
-733.16831683	0.00048332
-733.13531353	0.00047289
-733.10231023	0.00059762
-733.06930693	0.00053991
-733.03630363	0.00052907
-733.00330033	0.00056149
-732.97029703	0.00058756
-732.93729373	0.00055443
-732.90429043	0.00057884
-732.87128713	0.00057536
-732.83828383	0.00062227
-732.80528053	0.00062921
-732.77227723	0.00065046
-732.73927393	0.00059987
-732.70627063	0.00062553
-732.67326733	0.00065784
-732.64026403	0.00070420
-732.60726073	0.00067106
-732.57425743	0.00071963
-732.54125413	0.00070825
-732.50825083	0.00071272
-732.47524752	0.00074048
-732.44224422	0.00072706
-732.40924092	0.00077179
-732.37623762	0.00077326
-732.34323432	0.00075860
-732.31023102	0.00079550
-732.27722772	0.00081836
-732.24422442	0.00076941
-732.21122112	0.00078008
-732.17821782	0.00083192
-732.14521452	0.00077651
-732.11221122	0.00080663
-732.07920792	0.00080683
-732.04620462	0.00079401
-732.01320132	0.00081105
-731.98019802	0.00078908
-731.94719472	0.00072769
-731.91419142	0.00076845
-731.88118812	0.00075025
-731.84818482	0.00069143
-731.81518152	0.00067712
-731.78217822	0.00068003
-731.74917492	0.00062466
-731.71617162	0.00055868
-731.68316832	0.00058730
-731.65016502	0.00047574
-731.61716172	0.00046219
-731.58415842	0.00038688
-731.55115512	0.00035983
-731.51815182	0.00027381
-731.48514851	0.00023154
-731.45214521	0.00022553
-731.41914191	0.00013169
-731.38613861	0.00008345
-731.35313531	0.00005237
-731.32013201	-0.00000543
-731.28712871	-0.00011563
-731.25412541	-0.00008351
-731.22112211	-0.00013259
-731.18811881	-0.00018983
-731.15511551	-0.00018481
-731.12211221	-0.00024095
-731.08910891	-0.00028043
-731.05610561	-0.00023616
-731.02310231	-0.00031503
-730.99009901	-0.00028434
-730.95709571	-0.00020866
-730.92409241	-0.00031635
-730.89108911	-0.00028286
-730.85808581	-0.00020257
-730.82508251	-0.00024788
-730.79207921	-0.00017364
-730.75907591	-0.00014102
-730.72607261	-0.00011952
-730.69306931	-0.00006527
-730.66006601	-0.00004931
-730.62706271	0.00006425
-730.59405941	0.00001808
-730.56105611	0.00013101
-730.52805281	0.00015281
-730.49504950	0.00019695
-730.46204620	0.00026192
-730.42904290	0.00032196
-730.39603960	0.00035051
-730.36303630	0.00041845
-730.33003300	0.00043045
-730.29702970	0.00053634
-730.26402640	0.00060178
-730.23102310	0.00059871
-730.19801980	0.00068043
-730.16501650	0.00065848
-730.13201320	0.00078010
-730.09900990	0.00074815
-730.06600660	0.00078557
-730.03300330	0.00083438
-730.00000000	0.00083957
-729.96699670	0.00087419
-729.93399340	0.00094576
-729.90099010	0.00090289
-729.86798680	0.00089129
-729.83498350	0.00098836
-729.80198020	0.00092262
-729.76897690	0.00094575
-729.73597360	0.00095506
-729.70297030	0.00093033
-729.66996700	0.00091386
-729.63696370	0.00093367
-729.60396040	0.00090670
-729.57095710	0.00093922
-729.53795380	0.00085555
-729.50495050	0.00080585
-729.47194719	0.00083521
-729.43894389	0.00076907
-729.40594059	0.00073746
-729.37293729	0.00070982
-729.33993399	0.00067426
-729.30693069	0.00066236
-729.27392739	0.00059272
-729.24092409	0.00050343
-729.20792079	0.00050033
-729.17491749	0.00041356
-729.14191419	0.00034390
-729.10891089	0.00033488
-729.07590759	0.00024358
-729.04290429	0.00015981
-729.00990099	0.00016401
-728.97689769	-0.00004195
-728.94389439	-0.00005569
-728.91089109	-0.00013777
-728.87788779	-0.00019714
-728.84488449	-0.00030694
-728.81188119	-0.00034171
-728.77887789	-0.00047488
-728.74587459	-0.00057191
-728.71287129	-0.00067358
-728.67986799	-0.00076648
-728.64686469	-0.00086966
-728.61386139	-0.00095177
-728.58085809	-0.00110972
-728.54785479	-0.00123189
-728.51485149	-0.00127149
-728.48184818	-0.00143565
-728.44884488	-0.00150614
-728.41584158	-0.00164380
-728.38283828	-0.00170476
-728.34983498	-0.00181206
-728.31683168	-0.00190774
-728.28382838	-0.00197804
-728.25082508	-0.00211222
-728.21782178	-0.00216548
-728.18481848	-0.00218267
-728.15181518	-0.00228149
-728.11881188	-0.00229099
-728.08580858	-0.00237806
-728.05280528	-0.00230593
-728.01980198	-0.00238033
-727.98679868	-0.00232516
-727.95379538	-0.00230352
