# Menlo Systems GmbH ScanControl
# Program Version 1.14.3
# Start: -740.00000000 ps, Average over 1000 waveforms. Timestamp: 2026-02-06T11:57:35
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Time [ps]	THz Signal [a.u.]
-733.33333333	0.00066895
-733.30033003	0.00060616
-733.26732673	0.00062474
-733.23432343	0.00049646
-733.20132013	0.00056428
-733.16831683	0.00063997
-733.13531353	0.00045080
-733.10231023	0.00053986
-733.06930693	0.00056784
-733.03630363	0.00054963
-733.00330033	0.00061569
-732.97029703	0.00053732
-732.93729373	0.00057366
-732.90429043	0.00053943
-732.87128713	0.00058375
-732.83828383	0.00069848
-732.80528053	0.00063791
-732.77227723	0.00072669
-732.73927393	0.00070360
-732.70627063	0.00076967
-732.67326733	0.00085043
-732.64026403	0.00085972
-732.60726073	0.00093246
-732.57425743	0.00096910
-732.54125413	0.00113106
-732.50825083	0.00117933
-732.47524752	0.00122038
-732.44224422	0.00126378
-732.40924092	0.00139872
-732.37623762	0.00142998
-732.34323432	0.00146803
-732.31023102	0.00165437
-732.27722772	0.00174407
-732.24422442	0.00168824
-732.21122112	0.00190701
-732.17821782	0.00206927
-732.14521452	0.00198322
-732.11221122	0.00221084
-732.07920792	0.00233489
-732.04620462	0.00225924
-732.01320132	0.00240489
-731.98019802	0.00235003
-731.94719472	0.00219932
-731.91419142	0.00192918
-731.88118812	0.00155357
-731.84818482	0.00091941
-731.81518152	0.00026398
-731.78217822	-0.00063981
-731.74917492	-0.00184527
-731.71617162	-0.00296242
-731.68316832	-0.00428579
-731.65016502	-0.00547081
-731.61716172	-0.00643999
-731.58415842	-0.00717468
-731.55115512	-0.00750505
-731.51815182	-0.00736084
-731.48514851	-0.00688324
-731.45214521	-0.00599459
-731.41914191	-0.00478687
-731.38613861	-0.00332233
-731.35313531	-0.00188880
-731.32013201	-0.00058426
-731.28712871	0.00064957
-731.25412541	0.00154572
-731.22112211	0.00222529
-731.18811881	0.00274509
-731.15511551	0.00312781
-731.12211221	0.00323692
-731.08910891	0.00330614
-731.05610561	0.00326588
-731.02310231	0.00315326
-730.99009901	0.00287435
-730.95709571	0.00262389
-730.92409241	0.00241905
-730.89108911	0.00224712
-730.85808581	0.00200267
-730.82508251	0.00202816
-730.79207921	0.00165497
-730.75907591	0.00163541
-730.72607261	0.00157845
-730.69306931	0.00127698
-730.66006601	0.00135492
-730.62706271	0.00123420
-730.59405941	0.00114400
-730.56105611	0.00111187
-730.52805281	0.00110912
-730.49504950	0.00088081
-730.46204620	0.00103061
-730.42904290	0.00082793
-730.39603960	0.00066762
-730.36303630	0.00066639
-730.33003300	0.00061009
-730.29702970	0.00053063
-730.26402640	0.00039818
-730.23102310	0.00030089
-730.19801980	0.00024855
-730.16501650	0.00028179
-730.13201320	0.00008272
-730.09900990	0.00021167
-730.06600660	0.00014040
-730.03300330	0.00024361
-730.00000000	0.00018928
-729.96699670	0.00031247
-729.93399340	0.00035208
-729.90099010	0.00039716
-729.86798680	0.00044298
-729.83498350	0.00032480
-729.80198020	0.00031751
-729.76897690	0.00035751
-729.73597360	0.00025184
-729.70297030	0.00024602
-729.66996700	0.00012662
-729.63696370	0.00018766
-729.60396040	0.00009899
-729.57095710	0.00007810
-729.53795380	0.00016391
-729.50495050	0.00007604
-729.47194719	0.00015591
-729.43894389	0.00027925
-729.40594059	0.00027764
-729.37293729	0.00036040
-729.33993399	0.00052866
-729.30693069	0.00051313
-729.27392739	0.00050776
-729.24092409	0.00059041
-729.20792079	0.00036024
-729.17491749	0.00029822
-729.14191419	0.00021149
-729.10891089	-0.00023855
-729.07590759	-0.00046350
-729.04290429	-0.00069879
-729.00990099	-0.00125371
-728.97689769	-0.00165661
-728.94389439	-0.00194548
-728.91089109	-0.00230174
-728.87788779	-0.00257117
-728.84488449	-0.00290277
-728.81188119	-0.00292697
-728.77887789	-0.00303291
-728.74587459	-0.00315015
-728.71287129	-0.00324826
-728.67986799	-0.00334829
-728.64686469	-0.00371375
-728.61386139	-0.00419835
-728.58085809	-0.00485335
-728.54785479	-0.00578163
-728.51485149	-0.00691944
-728.48184818	-0.00820194
-728.44884488	-0.00940565
-728.41584158	-0.01066614
-728.38283828	-0.01157476
-728.34983498	-0.01202603
-728.31683168	-0.01182116
-728.28382838	-0.01105114
-728.25082508	-0.00952022
-728.21782178	-0.00726138
-728.18481848	-0.00463329
-728.15181518	-0.00180615
-728.11881188	0.00089243
-728.08580858	0.00321291
-728.05280528	0.00490047
-728.01980198	0.00573533
-727.98679868	0.00607949
-727.95379538	0.00564940
-727.92079208	0.00509892
-727.88778878	0.00439237
-727.85478548	0.00373448
-727.82178218	0.00366170
-727.78877888	0.00346775
-727.75577558	0.00392096
-727.72277228	0.00437307
-727.68976898	0.00498696
-727.65676568	0.00570759
-727.62376238	0.00624653
-727.59075908	0.00670032
-727.55775578	0.00695090
-727.52475248	0.00679572
-727.49174917	0.00637617
-727.45874587	0.00565618
-727.42574257	0.00455314
-727.39273927	0.00350730
-727.35973597	0.00216403
-727.32673267	0.00098883
-727.29372937	-0.00035570
-727.26072607	-0.00139481
-727.22772277	-0.00247198
-727.19471947	-0.00340192
-727.16171617	-0.00426443
-727.12871287	-0.00475754
-727.09570957	-0.00564798
-727.06270627	-0.00608693
-727.02970297	-0.00710035
-726.99669967	-0.00816337
-726.96369637	-0.00965228
-726.93069307	-0.01171566
-726.89768977	-0.01422715
-726.86468647	-0.01710559
-726.83168317	-0.02029941
-726.79867987	-0.02371673
-726.76567657	-0.02677332
-726.73267327	-0.02938857
-726.69966997	-0.03083656
-726.66666667	-0.03104007
-726.63366337	-0.02954745
-726.60066007	-0.02644788
-726.56765677	-0.02166153
-726.53465347	-0.01586362
-726.50165017	-0.00939272
-726.46864686	-0.00286311
-726.43564356	0.00262748
-726.40264026	0.00706049
-726.36963696	0.00961226
-726.33663366	0.01086776
-726.30363036	0.01045015
-726.27062706	0.00939843
-726.23762376	0.00753816
-726.20462046	0.00584893
-726.17161716	0.00416467
-726.13861386	0.00262293
-726.10561056	0.00140774
-726.07260726	0.00034950
-726.03960396	-0.00040675
-726.00660066	-0.00091813
-725.97359736	-0.00098288
-725.94059406	-0.00066469
-725.90759076	-0.00016092
-725.87458746	0.00053585
-725.84158416	0.00145302
-725.80858086	0.00217386
-725.77557756	0.00304674
-725.74257426	0.00411206
-725.70957096	0.00520016
-725.67656766	0.00654265
-725.64356436	0.00816318
-725.61056106	0.00977220
-725.57755776	0.01155329
-725.54455446	0.01367643
-725.51155116	0.01597230
-725.47854785	0.01845971
-725.44554455	0.02140771
-725.41254125	0.02473461
-725.37953795	0.02850065
-725.34653465	0.03281065
-725.31353135	0.03793865
-725.28052805	0.04372584
-725.24752475	0.05020447
-725.21452145	0.05762662
-725.18151815	0.06551647
-725.14851485	0.07432997
-725.11551155	0.08364870
-725.08250825	0.09359741
-725.04950495	0.10393886
-725.01650165	0.11446015
-724.98349835	0.12510141
-724.95049505	0.13573956
-724.91749175	0.14607582
-724.88448845	0.15629037
