# Menlo Systems GmbH ScanControl
# Program Version 1.14.3
# Start: -740.00000000 ps, Average over 1000 waveforms. Timestamp: 2026-02-12T12:57:54
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Time [ps]	THz Signal [a.u.]
-724.05940594	0.42861967
-724.02640264	0.32296014
-723.99339934	0.20860363
-723.96039604	0.09071061
-723.92739274	-0.02555930
-723.89438944	-0.13591485
-723.86138614	-0.23799084
-723.82838284	-0.33171831
-723.79537954	-0.42080708
-723.76237624	-0.51141493
-723.72937294	-0.61310738
-723.69636964	-0.73629906
-723.66336634	-0.89192498
-723.63036304	-1.08895901
-723.59735974	-1.33348770
-723.56435644	-1.62575130
-723.53135314	-1.95828783
-723.49834983	-2.31399946
-723.46534653	-2.66630940
-723.43234323	-2.98021014
-723.39933993	-3.21717658
-723.36633663	-3.33852575
-723.33333333	-3.31350455
-723.30033003	-3.12105915
-723.26732673	-2.75658569
-723.23432343	-2.23754984
-723.20132013	-1.60172156
-723.16831683	-0.90331763
-723.13531353	-0.20303725
-723.10231023	0.44094578
-723.06930693	0.98462585
-723.03630363	1.40342011
-723.00330033	1.69480192
-722.97029703	1.87322393
-722.93729373	1.95999416
-722.90429043	1.97600296
-722.87128713	1.93773329
-722.83828383	1.85677399
-722.80528053	1.74186120
-722.77227723	1.60420665
-722.73927393	1.45651033
-722.70627063	1.31234446
-722.67326733	1.18112025
-722.64026403	1.06599096
-722.60726073	0.96328081
-722.57425743	0.86639698
-722.54125413	0.77067322
-722.50825083	0.67605715
-722.47524752	0.58731291
-722.44224422	0.50992239
-722.40924092	0.44715243
-722.37623762	0.39692010
-722.34323432	0.35463687
-722.31023102	0.31488825
-722.27722772	0.27476123
-722.24422442	0.23343750
-722.21122112	0.19161715
-722.17821782	0.14924844
-722.14521452	0.10609348
-722.11221122	0.06182107
-722.07920792	0.01808051
-722.04620462	-0.02230699
-722.01320132	-0.05604513
-721.98019802	-0.08129168
-721.94719472	-0.09692966
-721.91419142	-0.10342820
-721.88118812	-0.10112913
-721.84818482	-0.08991823
-721.81518152	-0.07053131
-721.78217822	-0.04471946
-721.74917492	-0.01568977
-721.71617162	0.01285686
-721.68316832	0.03693148
-721.65016502	0.05464531
-721.61716172	0.06470514
-721.58415842	0.06709569
-721.55115512	0.06278696
-721.51815182	0.05310749
-721.48514851	0.03998348
-721.45214521	0.02519921
-721.41914191	0.01044832
-721.38613861	-0.00379034
-721.35313531	-0.01630959
-721.32013201	-0.02649233
-721.28712871	-0.03292747
-721.25412541	-0.03468617
-721.22112211	-0.03230005
-721.18811881	-0.02615302
-721.15511551	-0.01817842
-721.12211221	-0.00913686
-721.08910891	-0.00027605
-721.05610561	0.00718640
-721.02310231	0.01172955
-720.99009901	0.01203130
-720.95709571	0.00816523
-720.92409241	0.00130015
-720.89108911	-0.00655177
-720.85808581	-0.01355513
-720.82508251	-0.01960872
-720.79207921	-0.02502350
-720.75907591	-0.03050509
-720.72607261	-0.03631479
-720.69306931	-0.04223595
-720.66006601	-0.04750974
-720.62706271	-0.05175873
-720.59405941	-0.05412980
-720.56105611	-0.05439842
-720.52805281	-0.05255672
-720.49504950	-0.04919256
-720.46204620	-0.04523619
-720.42904290	-0.04117773
-720.39603960	-0.03693007
-720.36303630	-0.03235901
-720.33003300	-0.02800979
-720.29702970	-0.02515011
-720.26402640	-0.02493117
-720.23102310	-0.02716871
-720.19801980	-0.03034173
-720.16501650	-0.03154847
-720.13201320	-0.02915339
-720.09900990	-0.02196240
-720.06600660	-0.01080777
-720.03300330	0.00325026
-720.00000000	0.01855107
-719.96699670	0.03357736
-719.93399340	0.04765412
-719.90099010	0.05953660
-719.86798680	0.06894068
-719.83498350	0.07565503
-719.80198020	0.07900506
-719.76897690	0.07889007
-719.73597360	0.07528664
-719.70297030	0.06820339
-719.66996700	0.05743800
-719.63696370	0.04306697
-719.60396040	0.02509380
-719.57095710	0.00492303
-719.53795380	-0.01596056
-719.50495050	-0.03518947
-719.47194719	-0.05053858
-719.43894389	-0.06063739
-719.40594059	-0.06456641
-719.37293729	-0.06307189
-719.33993399	-0.05679692
-719.30693069	-0.04735652
-719.27392739	-0.03590017
-719.24092409	-0.02400907
-719.20792079	-0.01291032
-719.17491749	-0.00448489
-719.14191419	0.00003660
-719.10891089	-0.00050066
-719.07590759	-0.00555576
-719.04290429	-0.01320747
-719.00990099	-0.02218200
-718.97689769	-0.03047620
-718.94389439	-0.03771757
-718.91089109	-0.04314863
-718.87788779	-0.04620285
-718.84488449	-0.04650338
-718.81188119	-0.04442668
-718.77887789	-0.03948857
-718.74587459	-0.03311947
-718.71287129	-0.02578405
-718.67986799	-0.01894978
-718.64686469	-0.01336034
-718.61386139	-0.00907174
-718.58085809	-0.00608881
-718.54785479	-0.00370958
-718.51485149	-0.00147611
-718.48184818	0.00001394
-718.44884488	0.00117042
-718.41584158	0.00150429
-718.38283828	0.00134561
-718.34983498	0.00082630
-718.31683168	-0.00045263
-718.28382838	-0.00263725
-718.25082508	-0.00629657
-718.21782178	-0.01099984
-718.18481848	-0.01548906
-718.15181518	-0.01827533
-718.11881188	-0.01770577
-718.08580858	-0.01348921
-718.05280528	-0.00664182
-718.01980198	0.00074649
-717.98679868	0.00615209
-717.95379538	0.00758450
-717.92079208	0.00429454
-717.88778878	-0.00356162
-717.85478548	-0.01422546
-717.82178218	-0.02570153
-717.78877888	-0.03632398
-717.75577558	-0.04467515
-717.72277228	-0.05025096
-717.68976898	-0.05283251
-717.65676568	-0.05285344
-717.62376238	-0.05066813
-717.59075908	-0.04705817
-717.55775578	-0.04268429
-717.52475248	-0.03804137
-717.49174917	-0.03377657
-717.45874587	-0.02998260
-717.42574257	-0.02686476
-717.39273927	-0.02445836
-717.35973597	-0.02286457
-717.32673267	-0.02138847
-717.29372937	-0.02086136
-717.26072607	-0.02118384
-717.22772277	-0.02288465
-717.19471947	-0.02638733
-717.16171617	-0.03029967
-717.12871287	-0.03350669
-717.09570957	-0.03365642
-717.06270627	-0.02968127
-717.02970297	-0.02137683
-716.99669967	-0.01037042
-716.96369637	0.00086833
-716.93069307	0.00979246
-716.89768977	0.01514737
-716.86468647	0.01667944
-716.83168317	0.01583673
-716.79867987	0.01373653
-716.76567657	0.01172547
-716.73267327	0.01008121
-716.69966997	0.00832695
-716.66666667	0.00674554
-716.63366337	0.00546211
-716.60066007	0.00483127
-716.56765677	0.00542672
-716.53465347	0.00782676
-716.50165017	0.01157616
-716.46864686	0.01604061
-716.43564356	0.02038013
-716.40264026	0.02373352
-716.36963696	0.02597011
-716.33663366	0.02730894
-716.30363036	0.02860740
-716.27062706	0.03069029
-716.23762376	0.03319886
-716.20462046	0.03611915
-716.17161716	0.03800912
-716.13861386	0.03805768
-716.10561056	0.03510425
-716.07260726	0.02867589
-716.03960396	0.01908531
-716.00660066	0.00728299
-715.97359736	-0.00567829
-715.94059406	-0.01813565
-715.90759076	-0.02865430
-715.87458746	-0.03644584
-715.84158416	-0.04153937
-715.80858086	-0.04404867
-715.77557756	-0.04538647
-715.74257426	-0.04628179
-715.70957096	-0.04786857
-715.67656766	-0.05098857
-715.64356436	-0.05614659
-715.61056106	-0.06326726
-715.57755776	-0.07174413
-715.54455446	-0.08000024
-715.51155116	-0.08593279
-715.47854785	-0.08768513
-715.44554455	-0.08447126
-715.41254125	-0.07624212
-715.37953795	-0.06470434
-715.34653465	-0.05142652
-715.31353135	-0.03797953
-715.28052805	-0.02532519
-715.24752475	-0.01360531
-715.21452145	-0.00252732
-715.18151815	0.00861102
-715.14851485	0.02019743
-715.11551155	0.03174109
-715.08250825	0.04225188
-715.04950495	0.05072369
-715.01650165	0.05614813
-714.98349835	0.05820947
-714.95049505	0.05698879
-714.91749175	0.05285812
-714.88448845	0.04669306
-714.85148515	0.03943224
-714.81848185	0.03245288
-714.78547855	0.02698401
-714.75247525	0.02427229
-714.71947195	0.02478955
-714.68646865	0.02797263
-714.65346535	0.03315731
-714.62046205	0.03881229
-714.58745875	0.04398583
-714.55445545	0.04801180
-714.52145215	0.05097098
-714.48844884	0.05298860
-714.45544554	0.05430377
-714.42244224	0.05492319
-714.38943894	0.05472866
-714.35643564	0.05322492
-714.32343234	0.04993195
-714.29042904	0.04411847
-714.25742574	0.03556253
-714.22442244	0.02423410
-714.19141914	0.01159901
-714.15841584	-0.00022345
-714.12541254	-0.01054794
-714.09240924	-0.01797652
-714.05940594	-0.02250017
-714.02640264	-0.02476666
-713.99339934	-0.02544315
-713.96039604	-0.02562850
-713.92739274	-0.02578985
-713.89438944	-0.02604805
-713.86138614	-0.02697382
-713.82838284	-0.02817386
-713.79537954	-0.02948636
-713.76237624	-0.03044555
-713.72937294	-0.03048172
-713.69636964	-0.02951103
-713.66336634	-0.02768322
-713.63036304	-0.02583965
-713.59735974	-0.02444668
-713.56435644	-0.02392973
-713.53135314	-0.02411799
-713.49834983	-0.02410692
-713.46534653	-0.02371935
-713.43234323	-0.02254195
-713.39933993	-0.02075342
-713.36633663	-0.01854634
-713.33333333	-0.01568516
-713.30033003	-0.01228202
-713.26732673	-0.00824188
-713.23432343	-0.00376844
-713.20132013	0.00014182
-713.16831683	0.00296856
-713.13531353	0.00300778
-713.10231023	0.00034297
-713.06930693	-0.00437261
-713.03630363	-0.01030485
-713.00330033	-0.01556784
-712.97029703	-0.01920459
-712.93729373	-0.02057123
-712.90429043	-0.01922960
-712.87128713	-0.01568902
-712.83828383	-0.01060561
-712.80528053	-0.00492313
-712.77227723	0.00073222
-712.73927393	0.00558356
-712.70627063	0.00870988
-712.67326733	0.01012976
-712.64026403	0.01017185
-712.60726073	0.00906476
-712.57425743	0.00803029
-712.54125413	0.00736062
-712.50825083	0.00733009
-712.47524752	0.00766650
-712.44224422	0.00769530
-712.40924092	0.00709446
-712.37623762	0.00619262
-712.34323432	0.00484749
-712.31023102	0.00361594
-712.27722772	0.00239100
-712.24422442	0.00149417
-712.21122112	0.00087602
-712.17821782	0.00081779
-712.14521452	0.00113124
-712.11221122	0.00152980
-712.07920792	0.00220052
-712.04620462	0.00301255
-712.01320132	0.00403987
-711.98019802	0.00550252
-711.94719472	0.00694729
-711.91419142	0.00773542
-711.88118812	0.00731195
-711.84818482	0.00518619
-711.81518152	0.00135739
-711.78217822	-0.00329795
-711.74917492	-0.00751500
-711.71617162	-0.01072696
-711.68316832	-0.01249940
-711.65016502	-0.01246330
-711.61716172	-0.01108438
-711.58415842	-0.00786669
-711.55115512	-0.00342112
-711.51815182	0.00217960
-711.48514851	0.00832451
-711.45214521	0.01381565
-711.41914191	0.01850172
-711.38613861	0.02158340
-711.35313531	0.02351880
-711.32013201	0.02450167
-711.28712871	0.02480103
-711.25412541	0.02444149
-711.22112211	0.02321184
-711.18811881	0.02043994
-711.15511551	0.01595732
-711.12211221	0.00949716
-711.08910891	0.00183615
-711.05610561	-0.00583704
-711.02310231	-0.01282709
-710.99009901	-0.01777968
-710.95709571	-0.02045348
-710.92409241	-0.02092128
-710.89108911	-0.01908638
-710.85808581	-0.01498885
-710.82508251	-0.00934162
-710.79207921	-0.00235072
-710.75907591	0.00518515
-710.72607261	0.01201814
-710.69306931	0.01741949
-710.66006601	0.02082501
-710.62706271	0.02190382
-710.59405941	0.02148578
-710.56105611	0.02021904
-710.52805281	0.01828714
-710.49504950	0.01652512
-710.46204620	0.01439072
-710.42904290	0.01117914
-710.39603960	0.00673496
-710.36303630	0.00042875
-710.33003300	-0.00700993
-710.29702970	-0.01468707
-710.26402640	-0.02131438
-710.23102310	-0.02532778
-710.19801980	-0.02578594
-710.16501650	-0.02230361
-710.13201320	-0.01652878
-710.09900990	-0.00940229
-710.06600660	-0.00280532
-710.03300330	0.00214983
-710.00000000	0.00501480
-709.96699670	0.00589208
-709.93399340	0.00498184
-709.90099010	0.00280485
-709.86798680	-0.00012423
-709.83498350	-0.00310367
-709.80198020	-0.00537728
-709.76897690	-0.00606067
-709.73597360	-0.00478510
-709.70297030	-0.00113891
-709.66996700	0.00394607
-709.63696370	0.00988022
-709.60396040	0.01572036
-709.57095710	0.02025248
-709.53795380	0.02326422
-709.50495050	0.02469414
-709.47194719	0.02465699
-709.43894389	0.02362849
-709.40594059	0.02174411
-709.37293729	0.01875462
-709.33993399	0.01464127
-709.30693069	0.00924956
-709.27392739	0.00306528
-709.24092409	-0.00326716
-709.20792079	-0.00885446
-709.17491749	-0.01228841
-709.14191419	-0.01331437
-709.10891089	-0.01141580
-709.07590759	-0.00654805
-709.04290429	0.00023562
-709.00990099	0.00796143
-708.97689769	0.01612614
-708.94389439	0.02372015
-708.91089109	0.03028688
-708.87788779	0.03561904
-708.84488449	0.03864653
-708.81188119	0.03853590
-708.77887789	0.03458504
-708.74587459	0.02662460
-708.71287129	0.01576337
-708.67986799	0.00383516
-708.64686469	-0.00740895
-708.61386139	-0.01630374
-708.58085809	-0.02225612
-708.54785479	-0.02596881
-708.51485149	-0.02761591
-708.48184818	-0.02789660
-708.44884488	-0.02680820
-708.41584158	-0.02396012
-708.38283828	-0.01998200
